tool_name,input_size,actual_memory_bytes,predicted_memory_bytes,total_allocated_bytes,method_name,wastage_mb,failed,exec_time_s,retry_penalty_time_s,num_retries
burrows-wheeler-aligner,3566.0,6107.0,6136.203865581275,6136.203865581275,Sizey,29.20386558127484,False,1851,0,0
burrows-wheeler-aligner,3566.0,6125.0,6135.577474526388,6135.577474526388,Sizey,10.57747452638796,False,2338,0,0
burrows-wheeler-aligner,3056.0,6109.0,6122.541548913994,6122.541548913994,Sizey,13.54154891399412,False,1952,0,0
burrows-wheeler-aligner,3056.0,6109.0,6122.51072551973,6122.51072551973,Sizey,13.510725519729931,False,1890,0,0
burrows-wheeler-aligner,2546.0,6103.0,6113.607120969242,6113.607120969242,Sizey,10.607120969241805,False,1721,0,0
burrows-wheeler-aligner,2546.0,6087.0,6114.66193427491,6114.66193427491,Sizey,27.66193427490998,False,1966,0,0
burrows-wheeler-aligner,2546.0,6104.0,6113.46121095984,6113.46121095984,Sizey,9.461210959840173,False,1875,0,0
burrows-wheeler-aligner,2546.0,6097.0,6114.380748941157,6114.380748941157,Sizey,17.380748941157435,False,1873,0,0
burrows-wheeler-aligner,2546.0,6102.0,6114.502105711055,6114.502105711055,Sizey,12.502105711055265,False,1850,0,0
burrows-wheeler-aligner,3056.0,5166.0,6122.766655020358,6122.766655020358,Sizey,956.7666550203576,False,357,0,0
burrows-wheeler-aligner,1730.0,6071.0,6079.828704723098,6079.828704723098,Sizey,8.828704723097871,False,1203,0,0
burrows-wheeler-aligner,1730.0,6076.0,6079.769148853203,6079.769148853203,Sizey,3.7691488532027506,False,1053,0,0
burrows-wheeler-aligner,1730.0,6068.0,6079.9582777999885,6079.9582777999885,Sizey,11.958277799988537,False,955,0,0
burrows-wheeler-aligner,1475.0,6052.0,6076.337905676496,6076.337905676496,Sizey,24.33790567649612,False,1044,0,0
burrows-wheeler-aligner,1730.0,6062.0,6079.708302443084,6079.708302443084,Sizey,17.708302443083994,False,960,0,0
burrows-wheeler-aligner,1475.0,6072.0,6076.066125137864,6076.066125137864,Sizey,4.066125137864219,False,994,0,0
burrows-wheeler-aligner,1475.0,6057.0,6076.2464224039395,6076.2464224039395,Sizey,19.246422403939505,False,930,0,0
burrows-wheeler-aligner,1475.0,6078.0,6075.859780290304,12151.719560580608,Sizey,6073.719560580608,False,774,722,1
burrows-wheeler-aligner,813.0,6015.0,6034.348383212152,6034.348383212152,Sizey,19.34838321215193,False,503,0,0
burrows-wheeler-aligner,813.0,6022.0,6034.264612073507,6034.264612073507,Sizey,12.264612073507124,False,447,0,0
burrows-wheeler-aligner,813.0,6020.0,6034.11035953542,6034.11035953542,Sizey,14.110359535419775,False,444,0,0
burrows-wheeler-aligner,813.0,6030.0,6034.092724424971,6034.092724424971,Sizey,4.092724424970584,False,424,0,0
burrows-wheeler-aligner,813.0,6017.0,6034.643951943761,6034.643951943761,Sizey,17.64395194376084,False,490,0,0
burrows-wheeler-aligner,813.0,6068.0,6034.619816737191,12069.239633474383,Sizey,6001.239633474383,False,424,366,1
